URL,Filesize,Number of Outgoing links,Content type
http://www.latimes.com/business/la-fi-airline-pricing-lawsuit-20160420-story.html,190121,64,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/mark-melancon-PESPT000010248-topic.html,167600,78,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/john-f.-kelly-PEGPF00211-topic.html,173864,82,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-las-vegas-raiders-20170130-story.html,237670,68,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92427397-132.html,160212,45,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/emma-stone-PECLB0000006340-topic.html,193847,106,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/syracuse-orange-ORSPT000000288-topic.html,182862,97,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/federal-aviation-administration-ORGOV00000232-topic.html?spell=on&target=videos,111019,64,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/pac-12-conference-ORSPT00000247-topic.html,213977,133,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/colorado-buffaloes-ORSPT000000263-topic.html,190882,109,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-charisma-osborne-sondheimer-20170202-story.html,193442,61,text/html;charset=UTF-8
http://www.latimes.com/entertainment/movies/la-et-mn-oscar-nominees-luncheon-2017-story.html,265108,63,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-coaching-staff-20170210-story.html,188426,74,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/jerry-west-PESPT007815-topic.html,182581,102,text/html;charset=UTF-8
http://www.latimes.com/topic/crime-law-justice/crime/drug-trafficking/02001004-topic.html,178778,101,text/html;charset=UTF-8
http://www.latimes.com/la-bio-del-quentin-wilber-staff.html,124975,54,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-airlines-us-cuba-routes-20160315-story.html,192591,71,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/new-york-giants-ORSPT000197-topic.html,186247,105,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-chargers-anthony-lynn-20170128-story.html,204028,72,text/html;charset=UTF-8
http://www.latimes.com/entertainment/92599122-132.html,161664,43,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-brady-goodell-gray-20170206-story.html,229140,71,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/la-sp-prep-basketball-rankings-20170101-story.html,180096,58,text/html;charset=UTF-8
http://www.latimes.com/la-bio-david-wharton-staff.html,123438,54,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/baron-davis-PESPT001683-topic.html,171245,85,text/html;charset=UTF-8
http://www.latimes.com/business/78000531-132.html,165016,49,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/la-sp-prep-basketball-rankings-20170108-story.html,179227,59,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/john-calipari-PESPT0011644-topic.html,183498,96,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-vi-former-servite-player-matthew-slater-comes-through-in-super-bowl-li-overtime-20170206-story.html,123496,61,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-texas-super-bowls-20170210-story.html,183404,71,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/movies/viola-davis-PECLB0004501-topic.html,196501,111,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/79350336-132.html,162263,44,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/rich-hill-PESPT003716-topic.html,184077,99,text/html;charset=UTF-8
http://www.latimes.com/topic/unrest-conflicts-war/defense/u.s.-department-of-homeland-security-ORGOV0000136-topic.html,185010,108,text/html;charset=UTF-8
http://www.latimes.com/nation/83078287-157.html,160564,41,text/html;charset=UTF-8
http://www.latimes.com/entertainment/movies/la-et-mn-oscars-governors-ball-preview-20170216-story_amp.html,101729,26,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-nfl-report-20170209-story.html,181748,67,text/html;charset=UTF-8
http://www.latimes.com/sports/more/la-sp-ncaa-basketball-tournament-20170211-story_amp.html,54901,27,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-keith-kellogg-is-trump-s-new-national-1487051920-htmlstory.html,159696,49,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92476724-132.html,161560,45,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/seattle-redhawks-ORSPT000683-topic.html,100456,55,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/seattle-seahawks-ORSPT000058-topic.html,192473,109,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/92366097-132.html,161999,46,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-flynn-20170213-story_amp.html,76562,35,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/kansas-jayhawks-ORSPT000105-topic.html,176974,94,text/html;charset=UTF-8
http://www.latimes.com/la-bio-amy-kaufman-staff.html,124968,55,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-how-falcons-lost-20170205-story.html,232046,72,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-airport-audit-corrected-20160317-001-photo.html,159568,40,text/html;charset=UTF-8
http://www.latimes.com/local/moments/la-me-scm-above-the-freeway-20160125-story_amp.html,37209,17,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/roger-goodell-PESPT008578-topic.html,188039,111,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-lazarus-20160311-column.html,199083,74,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-super-bowl-notes-20170202-story.html,195796,77,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-slogans-20170209-story.html,241229,76,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/movies/francis-ford-coppola-PECLB001133-topic.html,184965,107,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-trump-lawsuits-20170210-story.html,249370,78,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92317078-132.html,160980,45,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/ncaa-ORSPT000122-topic.html,184172,106,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/national-football-conference-EVSPR00003532-topic.html,184609,103,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/uc-riverside-highlanders-ORSPT000668-topic.html,151943,76,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/ncaa-mens-division-i-basketball-tournament-EVSPR0000083-topic.html,177713,97,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-high-schools-sondheimer-20170122-story.html,182726,66,text/html;charset=UTF-8
http://www.latimes.com/fashion/la-et-ig-grammys-fashion-20170212-story.html,240055,71,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/ryan-gosling-PECLB000273-topic.html,185163,100,text/html;charset=UTF-8
http://www.latimes.com/la-bio-noah-bierman-staff.html,125297,53,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/jordan-clarkson-PESPT0016910-topic.html,183051,101,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/84626030-157.html,159302,41,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-sn-raiders-goldman-vegas-20170131-story.html,230673,66,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-news-conference-20170216-story_amp.html,73715,35,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-basketball-20170104-story_amp.html,51777,23,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-vi-boys-soccer-southern-section-playoff-scores-and-updated-pairings-20170218-story.html,130541,52,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/baylor-bears-ORSPT000000260-topic.html,171608,89,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/mike-pence-PEPLT005131-topic.html,185258,104,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-carney-organ-donor-20170218-story.html,180490,60,text/html;charset=UTF-8
http://www.latimes.com/topic/business/steven-mnuchin-PEBS00025-topic.html,177729,90,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/julio-jones-PESPT000009781-topic.html,177910,88,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/oklahoma-sooners-ORSPT00000240-topic.html,177666,94,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/92610659-132.html,161110,45,text/html;charset=UTF-8
http://www.latimes.com/la-bio-david-lauter-staff.html,123795,53,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-patriots-brady-jersey-20170206-story.html,233208,70,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/j.j.-redick-PESPT008456-topic.html,183121,99,text/html;charset=UTF-8
http://www.latimes.com/sports/clippers/la-sp-clippers-pacers-20161204-story.html,206891,71,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/T04051000-topic.html,186867,109,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-espn-musburger-to-retire-20170125-story.html,189345,73,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-colorado-20170112-story_amp.html,50664,22,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/oakland-raiders-ORSPT000053-topic.html,194315,114,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92120315-132.html,161060,45,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-college-basketball-roundup-20161230-story_amp.html,53733,38,text/html;charset=UTF-8
http://www.latimes.com/fashion/la-ig-zoot-suit-20170216-story_amp.html,65775,25,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/memphis-grizzlies-ORSPT000120-topic.html,199322,119,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/movies/demian-bichir-PECLB0000011309-topic.html,186097,102,text/html;charset=UTF-8
http://www.latimes.com/sports/la-sp-usc-ucla-plaschke-20170218-story_amp.html,65481,28,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/west-virginia-mountaineers-ORSPT000000303-topic.html,172173,86,text/html;charset=UTF-8
http://www.latimes.com/sports/91651516-132.html,162451,45,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/jeanie-buss-PEBSL001309-topic.html,173794,94,text/html;charset=UTF-8
http://www.latimes.com/sports/more/la-sp-washington-ucla-power-outage-20170108-story_amp.html,44710,19,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?page=11,155622,90,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-snead-shanahan-20170131-story.html,184623,70,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/luc-richard-mbah-a-moute-PESPT0000010833-topic.html,182237,92,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-overtime-podcast-episode-17-20170126-story.html,177969,62,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?page=10,158212,88,text/html;charset=UTF-8
http://www.latimes.com/topic/education/colleges-universities/ucla-OREDU0000192268-topic.html,193696,122,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/magic-johnson-PEHST001031-topic.html,189446,114,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-arizona-state-20170119-story_amp.html,60579,24,text/html;charset=UTF-8
http://www.latimes.com/sports/kings/la-sp-kings-panthers-20170218-story.html,183950,70,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-ghazarian-crespi-army-201701229-story.html,238753,66,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/tavon-austin-PESPT0016662-topic.html,124033,95,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-overtime-episode-20161213-story.html,179974,61,text/html;charset=UTF-8
http://www.latimes.com/sports/angels/la-sp-angels-arte-moreno-20170218-story.html,186393,72,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-fairfax-westchester-20170118-story.html,231113,65,text/html;charset=UTF-8
http://www.latimes.com/sports/usc/la-sp-shaqquan-aaron-breakout-ucla-20170126-story_amp.html,59371,26,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-southland-basketball-20170210-story_amp.html,49153,22,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/washington-nationals-15008033-topic.html,197147,117,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/brooklyn-nets-ORSPT000194-topic.html,184626,109,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/nebraska-cornhuskers-ORSPT00000235-topic.html,173572,92,text/html;charset=UTF-8
http://www.latimes.com/sports/la-sp-mack-falcons-plaschke-20170203-story.html,203907,74,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?sortby=display_time%20descending&spell=on&target=all,199772,110,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92331867-132.html,161379,45,text/html;charset=UTF-8
http://www.latimes.com/la-bio-zach-helfand-staff.html,123337,54,text/html;charset=UTF-8
http://www.latimes.com/la-bio-joel-rubin-staff.html,123668,54,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-letters-20161230-story_amp.html,51184,29,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-seahawks-sidebar-20161215-story.html,235603,78,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-kz-okpala-esperanza-20170119-story.html,196460,66,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-review-state-of-airline-competition-2016-001-photo.html,159299,39,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-brady-gisele-retire-20170207-story.html,230645,68,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-san-bernardino-victims-20161201-story.html,289464,82,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-ohio-state-20161216-story_amp.html,51724,26,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/los-angeles-clippers-ORSPT000103-topic.html,213304,129,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/kevin-durant-PESPT000009738-topic.html,182803,101,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/doc-rivers-PESPT000009504-topic.html,197821,112,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-sb-terror-plot-20170214-story_amp.html,66924,31,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/music/david-bowie-PECLB000616-topic.html,186870,103,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-super-bowl-notes-20170201-story.html,200123,77,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?spell=on&target=videos,112866,65,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/la-sp-prep-basketball-rankings-20161218-story.html,169878,58,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-letters-20170127-story_amp.html,54676,30,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/les-snead-PEBSL000802-topic.html,177698,89,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-cardinals-watch-deliver-20161231-story.html,180301,70,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92263653-132.html,161571,45,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?target=photos,130404,77,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-coaching-staff-20170208-story.html,191605,72,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/los-angeles-angels-ORSPT000001-topic.html,197333,118,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/jamal-crawford-PESPT001537-topic.html,187585,104,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/nfl-ORSPT000007-topic.html,204865,126,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/music/grammy-awards-EVHST000012-topic.html,200814,113,text/html;charset=UTF-8
http://www.latimes.com/sports/clippers/la-sp-clippers-report-20161203-story.html,228452,74,text/html;charset=UTF-8
http://www.latimes.com/local/california/la-san-bernardino-shooting-sg-20151202-storygallery.html,251828,77,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-packers-falcons-notes-20170122-story.html,192934,71,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-taft-birmingham-20170203-story.html,231733,65,text/html;charset=UTF-8
http://www.latimes.com/topic/health/diseases-illnesses/alzheimers-disease-HEDAI000007-topic.html,190702,114,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?target=videos,112866,66,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-usc-basketball-20170203-story_amp.html,56562,27,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-quinn-cunningham-20161215-story.html,178877,64,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/luis-valbuena-PESPT0015595-topic.html,142486,74,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92361214-132.html,160990,45,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-united-airlines-biofuel-20160311-story.html,189175,64,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-report-20161224-story.html,237069,67,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/nate-mcmillan-PESPT000009513-topic.html,137229,69,text/html;charset=UTF-8
http://www.latimes.com/topic/crime-law-justice/syed-rizwan-farook-PEOCVC00410-topic.html,186275,102,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/george-michael-PECLB003208-topic.html,173722,88,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/boston-celtics-ORSPT000094-topic.html,189223,109,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/justin-turner-PESPT0015593-topic.html,183007,98,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-santa-monica-quake-retrofit-20170213-story.html,274655,91,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/91956041-132.html,161495,45,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-seahawks-matchup-20161214-story.html,184956,83,text/html;charset=UTF-8
http://www.latimes.com/la-bio-libby-hill-staff.html,124837,53,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-utah-20170114-story_amp.html,51376,22,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-united-sec-20161205-story.html,242748,80,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-chargers-facility-20161223-story.html,178858,65,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-prepare-destructive-el-nino-winter-20150814-htmlstory.html,222368,55,text/html;charset=UTF-8
http://www.latimes.com/topic/unrest-conflicts-war/terrorism/16001000-topic.html,175656,94,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-basketball-20170130-story_amp.html,61176,24,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-la-two-nfl-teams-20170114-story.html,247511,70,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-chino-hills-damien-20170110-story.html,257300,69,text/html;charset=UTF-8
http://www.latimes.com/sports/clippers/la-sp-clippers-report-20161204-story_amp.html,62651,33,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/la-sp-top-25-prep-basketball-20170205-story.html,221435,61,text/html;charset=UTF-8
http://www.latimes.com/entertainment/music/la-et-ms-grammy-awards-20170212-story_amp.html,68475,29,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170216-story_amp.html,59775,23,text/html;charset=UTF-8
http://www.latimes.com/la-bio-paloma-esquivel-staff.html,124068,53,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-sn-faa-approves-inglewood-20170113-story.html,224139,65,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/scott-kazmir-PESPT000010163-topic.html,181088,96,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-rain-storm-wind-20170207-story.html,272456,85,text/html;charset=UTF-8
http://www.latimes.com/topic/crime-law-justice/crime/shootings/san-bernardino-terror-attack-EVCAL00077-topic.html,188914,110,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-united-basic-economy-20161115-story.html,238057,85,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-dickerson-20170101-story.html,181538,64,text/html;charset=UTF-8
http://www.latimes.com/topic/crime-law-justice/crime/robert-durst-PEOCVC000383-topic.html,191594,100,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-seahawks-20161215-story.html,277357,86,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/92504871-132.html,158141,43,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/portland-trail-blazers-ORSPT000114-topic.html,190619,111,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/music/chance-the-rapper-PCELB00155-topic.html,175647,83,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-high-schools-sondheimer-20161229-story.html,196764,60,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-new-coach-20161221-story.html,185354,74,text/html;charset=UTF-8
http://www.latimes.com/nation/la-me-robert-durst-murder-case-sg-storygallery.html,250311,55,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/83950742-157.html,161887,42,text/html;charset=UTF-8
http://www.latimes.com/books/jacketcopy/la-et-jc-philip-pullman-20170215-story_amp.html,49197,18,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-20170103-story.html,183794,69,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-oroville-dam-crisis-20170213-story.html,279023,83,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/cy-young-award-EVSPR000088-topic.html,130060,105,text/html;charset=UTF-8
http://www.latimes.com/local/california/la-me-ln-yolo-bypass-20170126-story.html,932279,91,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/united-center-PLTRA0000002-topic.html,182674,100,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-mcquaide-probowl-20170118-story.html,175718,61,text/html;charset=UTF-8
http://www.latimes.com/la-bio-james-queally-staff.html,124359,53,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-oregon-state-20170212-story_amp.html,58573,25,text/html;charset=UTF-8
http://www.latimes.com/entertainment/la-et-grammys-live-updates-beyonc-s-big-grammy-1486761880-htmlstory.html,158572,47,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/basketball/indiana-pacers-ORSPT000102-topic.html,128764,106,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-cardinals-20161229-story.html,196273,77,text/html;charset=UTF-8
http://www.latimes.com/entertainment/la-et-grammys-live-updates-joy-villa-gets-political-on-the-red-1486939824-htmlstory.html,158689,46,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-basketball-20170131-story_amp.html,58798,25,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/la-sp-brentwood-crossroads-20170106-story.html,232485,66,text/html;charset=UTF-8
http://www.latimes.com/la-bio-marisa-gerber-staff.html,124298,53,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?spell=on&target=galleries,88731,53,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-deliver-49ers-watch-20161223-story.html,181727,72,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/hyun-jin-ryu-PESPT0016715-topic.html,181999,96,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/united-continental-holdings-ORCRP017350-topic.html?date=01%2F21%2F2017-02%2F19%2F2017&spell=on&target=all,108198,56,text/html;charset=UTF-8
http://www.latimes.com/visuals/video/91932537-132.html,162094,47,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/western-michigan-broncos-ORSPT00000335-topic.html,168825,78,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-la-rain-friday-storm-20170216-story.html,232554,80,text/html;charset=UTF-8
http://www.latimes.com/sports/soccer/la-sp-galaxy-chargers-stubhub-center-20170112-story.html,182784,69,text/html;charset=UTF-8
http://www.latimes.com/fashion/la-ig-grammys-2017-best-and-worst-dressed-photogallery.html,188114,43,text/html;charset=UTF-8
http://www.latimes.com/local/moments/la-me-scm-the-sight-of-a-century-20160203-story_amp.html,38691,16,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-49ers-fassel-20161219-story.html,225432,69,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-kentucky-wooden-20161201-story.html,226328,64,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-chargers-introduce-lynn-20170117-story.html,194998,75,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-ohio-state-20161217-story_amp.html,53022,25,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/la-sp-prep-basketball-rankings-20161225-story.html,179107,58,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-passenger-terrorism-comments-removed-from-united-jet-san-diego-20160322-story.html,176791,67,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/baseball/franklin-gutierrez-PESPT000010081-topic.html,148824,73,text/html;charset=UTF-8
http://www.latimes.com/business/la-1476203201-snap-photo-photo.html,155728,37,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-giants-eagles-pick-20161221-story.html,178554,62,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/91881466-132.html,162575,47,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/college-sports/pacific-tigers-ORSPT000670-topic.html,151955,75,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-la-rain-weekend-20170203-story.html,233290,76,text/html;charset=UTF-8
http://www.latimes.com/sports/sportsnow/la-sp-chargers-la-primer-20170113-story.html,233858,89,text/html;charset=UTF-8
http://www.latimes.com/sports/ucla/la-sp-ucla-ranking-20161205-story_amp.html,60388,30,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/justin-trudeau-PEGPF00129-topic.html,176123,87,text/html;charset=UTF-8
http://www.latimes.com/sports/rams/la-sp-rams-coach-search-20170109-story.html,182065,69,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-fema-california-funds-storms-20170215-story.html,239263,76,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/music/britney-spears-PECLB003747-topic.html?spell=on&target=all,198683,114,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/la-sp-vi-football-high-school-coaches-hope-rams-chargers-can-make-impact-in-l-a-20170112-story.html,176856,66,text/html;charset=UTF-8
http://www.latimes.com/sports/highschool/varsity-times/92545214-132.html,161786,46,text/html;charset=UTF-8
http://www.latimes.com/sports/usc/la-sp-usc-rose-bowl-penn-state-20161204-story.html,237638,78,text/html;charset=UTF-8
